Time,ID,Positionx,Positionz,Positiony,Yaw,Up,Right,Down,Left
163.46100000000024,53,2.2,0.0,-2.85,321.3585,0,0,0,0
163.97499999999945,53,2.24,0.0,-2.38,323.2109,0,0,0,0
164.48700000000008,53,2.17,0.0,-2.31,305.3365,0,0,0,0
164.9979999999996,53,2.1,0.0,-2.22,306.3571,0,0,0,0
165.4989999999998,53,1.9,0.0,-1.77,305.9737,0,0,0,0
166.0109999999995,53,1.74,0.0,-1.73,294.0052,1,0,0,0
166.52300000000014,53,1.4,0.0,-1.36,297.949,1,0,0,0
167.02300000000014,53,0.88,0.0,-1.07,303.5702,0,0,1,0
167.52300000000014,53,0.51,0.0,-0.77,310.7831,1,0,0,0
168.03600000000006,53,0.26,0.0,-0.55,315.4066,0,0,0,1
168.54899999999998,53,0.37,0.0,-0.56,333.4149,0,0,0,1
169.0609999999997,53,0.15,0.0,-0.14,333.2029,0,0,0,1
169.57399999999961,53,0.24,0.0,-0.03,347.3542,0,0,0,0
170.08600000000024,53,0.26,0.0,0.31,345.8549,0,0,0,0
170.58600000000024,53,-2.19,0.0,-9.65,347.1557,0,0,0,0
171.09799999999996,53,-3.16,0.0,-9.49,347.5119,0,1,0,0
171.61099999999988,53,-3.07,0.0,-9.56,11.49108,1,0,0,0
172.1229999999996,53,-2.99,0.0,-9.65,28.40425,0,0,0,0
172.6239999999998,53,-2.99,0.0,-9.61,25.31255,0,0,0,0
173.1239999999998,53,-2.83,0.0,-9.22,23.62371,0,0,0,0
173.63699999999972,53,-2.58,0.0,-8.66,23.57607,0,0,0,0
174.14899999999943,53,-2.48,0.0,-8.5,23.50268,0,0,0,0
174.66100000000006,53,-2.22,0.0,-7.79,26.0276,0,0,0,0
175.17399999999998,53,-1.91,0.0,-7.07,30.35138,0,0,0,0
175.6859999999997,53,-1.92,0.0,-6.85,28.89549,0,0,0,0
176.19899999999961,53,-1.76,0.0,-6.32,28.02905,0,0,0,0
176.71100000000024,53,-1.51,0.0,-5.57,28.05833,0,0,0,0
177.22400000000016,53,-1.38,0.0,-5.25,25.66159,0,0,0,0
177.73700000000008,53,-1.18,0.0,-4.81,22.84665,0,0,0,0
178.2479999999996,53,-0.93,0.0,-4.03,22.29068,0,0,0,1
178.7489999999998,53,-0.76,0.0,-3.53,24.27956,0,0,0,1
179.2609999999995,53,-0.62,0.0,-3.25,22.07623,1,0,0,1
179.77399999999943,53,-0.28,0.0,-2.36,22.47743,1,0,0,0
180.28600000000006,53,-0.26,0.0,-2.47,19.64527,1,1,0,0
180.79799999999977,53,-0.14,0.0,-2.07,16.25428,0,1,0,0
181.3099999999995,53,0.0,0.0,-1.41,18.36699,0,1,1,0
181.8109999999997,53,0.02,0.0,-1.34,19.63385,1,1,1,0
182.3229999999994,53,0.1,0.0,-0.98,18.63778,0,0,1,0
182.83600000000024,53,0.32,0.0,-0.26,18.60098,0,0,1,0
183.34900000000016,53,0.38,0.0,-0.24,15.47153,0,0,1,1
183.86099999999988,53,0.67,0.0,0.43,9.931537,0,0,0,1
184.36099999999988,53,0.86,0.0,0.94,9.175445,0,0,0,0
184.86200000000008,53,0.9,0.0,1.0,10.36546,0,0,0,0
185.3739999999998,53,0.9,0.0,1.0,8.328658,0,0,0,0
185.8859999999995,53,-3.86,0.0,-9.23,325.4001,0,0,0,0
186.3859999999995,53,-3.79,0.0,-9.17,12.28485,0,0,0,0
186.88699999999972,53,-3.73,0.0,-9.26,44.7462,0,0,0,0
187.39899999999943,53,-3.77,0.0,-9.17,31.13407,0,0,0,0
187.89899999999943,53,-3.63,0.0,-8.93,33.78594,0,0,0,0
188.39899999999943,53,-3.55,0.0,-8.68,34.62015,0,0,0,0
188.89899999999943,53,-3.28,0.0,-8.15,36.44827,0,0,0,0
189.41100000000006,53,-3.0,0.0,-7.43,36.01637,0,0,0,0
189.92500000000018,53,-2.76,0.0,-6.91,37.41765,0,0,0,0
190.4409999999998,53,-2.65,0.0,-6.82,36.68946,0,0,0,0
190.9479999999994,53,-2.36,0.0,-6.13,32.79034,0,0,0,0
191.46100000000024,53,-1.95,0.0,-5.57,32.3334,0,0,0,0
191.97400000000016,53,-1.85,0.0,-5.34,28.4038,0,0,0,0
192.48700000000008,53,-1.6,0.0,-4.85,26.37147,0,0,0,0
192.9979999999996,53,-1.29,0.0,-4.08,24.48231,0,0,0,0
193.4989999999998,53,-1.1,0.0,-3.68,27.44444,0,0,0,0
194.0109999999995,53,-0.93,0.0,-3.37,27.29042,0,0,0,0
194.52399999999943,53,-0.55,0.0,-2.69,27.41788,0,0,0,0
195.02399999999943,53,-0.36,0.0,-2.5,27.10483,1,0,0,0
195.53600000000006,53,-0.2,0.0,-2.19,25.28708,1,1,0,0
196.03600000000006,53,0.15,0.0,-1.46,25.34277,1,1,0,0
196.54899999999998,53,0.32,0.0,-0.95,25.74313,1,1,0,0
197.0609999999997,53,0.34,0.0,-0.93,23.05098,1,0,0,1
197.57499999999982,53,0.35,0.0,-0.85,22.31433,0,0,1,1
198.08600000000024,53,0.37,0.0,-0.74,23.08725,0,1,0,1
198.59799999999996,53,0.37,0.0,-0.74,19.95963,1,0,1,0
199.09900000000016,53,0.77,0.0,-0.13,19.17434,0,0,0,0
199.61200000000008,53,1.0,0.0,0.43,20.52474,0,0,0,0
200.1239999999998,53,1.14,0.0,0.6,17.70452,0,0,0,0
200.6239999999998,53,1.54,0.0,1.24,17.11714,0,0,0,0
201.1359999999995,53,1.46,0.0,-9.5,19.98553,0,0,1,0
201.63799999999992,53,1.53,0.0,-9.43,13.52094,0,0,0,0
202.14899999999943,53,1.53,0.0,-9.43,0.7566742,0,0,0,0
202.64999999999964,53,1.53,0.0,-9.43,355.5759,0,0,0,0
203.16100000000006,53,1.53,0.0,-9.43,352.7999,0,0,0,0
203.66100000000006,53,1.53,0.0,-9.43,352.7673,0,0,0,0
204.17399999999998,53,1.53,0.0,-9.43,352.8412,0,0,0,0
204.6859999999997,53,1.53,0.0,-9.43,352.8676,0,0,0,0
205.1869999999999,53,1.53,0.0,-9.43,352.6634,0,0,0,0
205.69999999999982,53,1.53,0.0,-9.43,2.321425,0,0,0,0
206.21100000000024,53,1.71,0.0,-8.92,2.533944,0,1,0,0
206.72400000000016,53,1.77,0.0,-8.4,356.1122,1,0,0,0
207.23700000000008,53,1.88,0.0,-8.21,352.0044,1,0,0,0
207.7489999999998,53,1.86,0.0,-8.17,356.1451,0,0,0,1
208.26199999999972,53,2.01,0.0,-7.75,358.5885,0,0,0,1
208.77399999999943,53,1.96,0.0,-7.63,345.1983,0,0,0,1
209.28700000000026,53,1.95,0.0,-7.2,347.1219,0,0,0,0
209.79899999999998,53,1.88,0.0,-7.1,328.0191,0,0,0,0
210.3109999999997,53,1.8,0.0,-6.68,343.2182,0,0,0,0
210.8119999999999,53,1.73,0.0,-6.52,341.2942,0,0,0,0
211.32399999999961,53,1.71,0.0,-5.51,349.564,0,0,0,0
211.83600000000024,53,1.68,0.0,-4.57,347.0532,0,0,0,0
212.33600000000024,53,1.66,0.0,-4.34,331.6325,1,0,0,0
212.83699999999953,53,1.63,0.0,-3.56,335.7753,1,0,0,0
213.34900000000016,53,1.53,0.0,-3.49,321.7159,1,0,0,0
213.86099999999988,53,1.5,0.0,-2.87,328.4918,1,0,0,0
214.3729999999996,53,1.39,0.0,-2.76,323.3532,1,0,0,0
214.8859999999995,53,1.11,0.0,-1.79,325.2703,1,0,1,0
215.39800000000014,53,0.84,0.0,-1.17,326.1742,1,0,0,1
215.89800000000014,53,0.84,0.0,-0.69,325.2366,0,0,0,1
216.39899999999943,53,0.63,0.0,-0.46,315.454,0,0,0,1
216.89899999999943,53,0.51,0.0,-0.45,301.5994,1,0,0,1
217.41100000000006,53,0.43,0.0,-0.38,302.2781,1,0,0,1
217.91100000000006,53,0.17,0.02,-0.19,300.2272,0,0,0,1
218.41100000000006,53,0.03,0.0,0.07,301.2316,0,0,0,0
218.91100000000006,53,-0.66,0.0,-9.32,305.6933,0,0,0,0
219.41200000000026,53,-0.55,0.0,-9.32,328.1371,0,0,0,0
219.92500000000018,53,-0.33,0.0,-9.39,359.8499,0,0,0,0
220.4390000000003,53,-0.23,0.0,-9.45,9.709101,0,0,0,0
220.94999999999982,53,-0.31,0.0,-8.79,4.536243,0,0,0,0
221.46199999999953,53,-0.3,0.0,-8.76,3.488742,0,0,0,0
221.97499999999945,53,-0.16,0.0,-7.89,4.691463,0,0,0,0
222.48700000000008,53,-0.23,0.0,-7.43,8.160992,0,0,0,0
222.9989999999998,53,-0.22,0.0,-7.38,8.152689,0,0,0,0
223.4989999999998,53,-0.1,0.0,-6.41,12.16117,0,0,0,0
223.9989999999998,53,-0.08,0.0,-5.86,14.66348,0,0,0,0
224.5109999999995,53,0.05,0.0,-5.33,14.07561,0,1,0,0
225.0109999999995,53,0.11,0.0,-4.41,6.017525,0,1,0,0
225.5109999999995,53,0.12,0.0,-4.36,5.143674,0,1,0,0
226.02300000000014,53,0.35,0.0,-3.7,359.7718,0,0,1,0
226.52399999999943,53,0.4,0.0,-2.62,359.5425,0,0,0,0
227.02399999999943,53,0.41,0.0,-2.62,355.8744,0,0,0,0
227.52399999999943,53,0.48,0.0,-1.52,356.0493,0,1,1,0
228.03700000000026,53,0.49,0.0,-0.72,357.8963,1,1,1,0
228.55000000000018,53,0.64,0.0,-0.63,352.4141,1,0,1,0
229.0609999999997,53,0.55,0.0,-0.55,341.2958,1,0,1,0
229.57399999999961,53,0.53,0.0,-0.37,341.8821,0,0,0,1
230.08699999999953,53,0.47,0.02,-0.3,342.2655,0,0,1,1
230.59900000000016,53,0.54,0.0,-0.11,340.1968,0,0,1,0
231.09999999999945,53,0.26,0.0,-10.0,339.0157,0,0,0,0
231.61200000000008,53,0.16,0.0,-9.83,344.429,0,0,0,0
232.11200000000008,53,0.24,0.0,-9.88,7.091639,0,0,0,0
232.6239999999998,53,0.32,0.0,-9.32,0.7084454,0,0,0,0
233.125,53,0.34,0.0,-8.88,358.2033,0,0,0,0
233.63799999999992,53,0.39,0.0,-8.69,358.8812,0,0,0,0
234.13999999999942,53,0.38,0.0,-7.62,0.8264424,0,0,0,0
234.64999999999964,53,0.44,0.0,-7.1,359.8298,0,0,0,0
235.16200000000026,53,0.53,0.0,-6.74,358.0034,0,0,0,0
235.67399999999998,53,0.55,0.0,-5.66,358.3473,1,0,0,0
236.1859999999997,53,0.71,0.0,-4.74,358.9906,0,0,0,1
236.6869999999999,53,1.02,0.0,-4.45,342.1821,0,0,0,0
237.1869999999999,53,1.01,0.0,-4.39,345.1972,0,0,0,0
237.69999999999982,53,0.95,0.0,-3.41,346.1691,0,0,0,0
238.21199999999953,53,0.81,0.0,-2.69,345.8825,0,0,0,0
238.72400000000016,53,0.8,0.0,-2.36,344.2079,0,0,0,1
239.23700000000008,53,0.65,0.0,-1.38,344.2656,1,0,0,0
239.7489999999998,53,0.4,0.0,-0.64,344.6922,1,0,1,1
240.2489999999998,53,0.46,0.0,-0.51,344.5003,1,0,0,0
240.76199999999972,53,0.4,0.0,-0.56,345.0751,1,0,0,0
241.26199999999972,53,0.34,0.0,-0.45,346.5473,1,0,0,0
241.77399999999943,53,0.29,0.0,-0.38,346.2877,1,0,0,0
242.27399999999943,53,0.33,0.01,-0.33,345.1919,1,0,0,0
242.77499999999964,53,-4.38,0.0,20.3,344.7921,0,0,0,0
243.28700000000026,53,-4.36,0.0,20.34,342.7431,0,0,0,0
243.80000000000018,53,-4.34,0.0,21.21,343.4071,0,0,0,0
244.3119999999999,53,-4.34,0.0,21.21,343.0362,0,0,0,0
244.8119999999999,53,-4.37,0.0,21.3,340.5672,0,0,0,0
245.32499999999982,53,-4.42,0.0,21.79,341.0468,0,0,0,0
245.82600000000002,53,2.0,0.0,-9.8,342.8102,0,0,0,0
246.33699999999953,53,2.07,0.0,-9.8,345.3501,0,0,0,0
246.83799999999974,53,1.99,0.0,-8.8,347.2858,0,0,0,0
247.34999999999945,53,1.97,0.0,-8.67,345.0098,0,0,0,0
247.86200000000008,53,2.01,0.0,-7.9,334.1732,0,0,0,0
248.375,53,2.06,0.0,-7.29,341.4417,0,0,0,0
248.88799999999992,53,2.08,0.0,-7.25,341.1725,0,0,0,0
249.38799999999992,53,1.9,0.0,-6.15,340.4146,0,0,0,0
249.89899999999943,53,1.82,0.0,-6.1,337.1236,0,0,0,0
250.40099999999984,53,1.74,0.0,-5.29,338.3458,0,0,0,0
250.91100000000006,53,1.45,0.0,-4.72,338.7455,1,0,0,0
251.41100000000006,53,1.41,0.0,-4.5,334.6371,0,0,0,0
251.91100000000006,53,1.07,0.0,-3.95,337.1934,1,0,0,0
252.41100000000006,53,1.0,0.0,-3.31,341.2692,0,0,0,1
252.92399999999998,53,1.01,0.0,-3.14,339.524,0,0,0,0
253.4359999999997,53,0.73,0.0,-2.3,340.2491,0,1,0,1
253.94899999999961,53,0.59,0.0,-1.67,343.4248,1,0,0,1
254.46100000000024,53,0.56,0.0,-1.48,340.1846,1,0,0,1
254.97299999999996,53,0.47,0.0,-1.03,341.1379,1,1,0,1
255.47400000000016,53,0.4,0.0,-0.79,340.8207,0,1,0,1
255.97400000000016,53,0.44,0.0,-0.74,339.666,0,1,1,1
256.4870000000001,53,0.5,0.0,-0.68,338.8171,0,1,1,1
256.9989999999998,53,0.5,0.0,-0.68,336.0191,0,1,1,1
257.5,53,0.57,0.0,-0.59,330.7427,0,0,1,1
258.0119999999997,53,0.49,0.0,-0.57,331.8875,1,0,1,0
258.52399999999943,53,0.28,0.0,-0.14,333.3856,0,0,1,0
259.02399999999943,53,-4.52,0.0,-8.5,335.5588,0,0,0,0
259.52599999999984,53,-4.47,0.0,-8.27,344.1896,0,0,0,0
260.03700000000026,53,-4.27,0.0,-8.39,32.57953,0,0,0,0
260.5500000000002,53,-4.13,0.0,-8.57,50.3012,0,0,0,0
261.0500000000002,53,-3.93,0.0,-8.13,24.77972,0,0,0,0
261.5619999999999,53,-3.79,0.0,-7.87,23.51385,0,0,0,0
262.0630000000001,53,-3.33,0.0,-7.2,23.9459,0,0,0,0
262.5749999999998,53,-2.92,0.0,-6.35,21.73022,0,0,0,0
263.08699999999953,53,-2.74,0.0,-6.26,23.17007,0,0,0,0
263.58699999999953,53,-2.19,0.0,-5.28,23.7686,0,0,0,0
264.08799999999974,53,-1.8,0.0,-4.61,25.49769,0,0,0,0
264.59900000000016,53,-1.6,0.0,-4.42,25.31021,0,0,0,0
265.09999999999945,53,-1.01,0.0,-3.56,23.70939,0,0,0,0
265.6120000000001,53,-0.57,0.0,-2.72,22.78062,1,1,0,0
266.1239999999998,53,-0.46,0.0,-2.56,21.19762,1,0,1,0
266.6369999999997,53,0.03,0.0,-1.72,19.26019,1,1,0,0
267.1369999999997,53,0.32,0.0,-1.16,18.14399,0,1,1,1
267.6379999999999,53,0.3,0.0,-1.09,16.86503,0,1,1,1
268.14999999999964,53,0.71,0.03,-0.62,17.00683,0,0,1,0
268.64999999999964,53,1.08,-0.03,0.03,19.92663,0,0,0,0
269.14999999999964,53,1.28,-0.03,0.04,16.93568,0,0,0,0
269.66200000000026,53,2.0,-0.03,0.64,19.02886,0,0,0,0
270.16299999999956,53,1.84,-0.03,0.66,3.151527,0,0,0,0
270.6750000000002,53,2.05,-0.03,1.06,1.505911,0,0,0,0
271.1869999999999,53,-3.67,0.0,-9.3,3.148287,0,0,0,0
271.6869999999999,53,-3.63,0.0,-9.41,24.31847,0,0,0,0
272.1869999999999,53,-3.6,0.0,-9.53,40.54424,0,0,0,0
272.6999999999998,53,-3.25,0.0,-9.11,30.73325,0,0,0,0
273.21199999999953,53,-3.25,0.0,-9.11,25.55593,0,0,1,0
273.71299999999974,53,-3.23,0.0,-9.1,26.74207,0,0,0,1
274.22400000000016,53,-2.8,0.0,-8.89,26.37118,0,0,0,1
274.72499999999945,53,-2.36,0.0,-8.63,12.10728,0,0,0,0
275.2380000000003,53,-2.22,0.0,-8.4,15.77425,0,0,0,0
275.75,53,-2.04,0.0,-8.19,16.43075,0,0,0,0
276.25,53,-1.54,0.0,-7.39,19.76363,0,0,0,0
276.75,53,-1.5,0.0,-7.39,16.84032,0,0,0,0
277.2619999999997,53,-1.16,0.0,-6.52,15.85053,1,0,0,0
277.77399999999943,53,-0.86,0.0,-5.63,14.91072,1,0,0,0
278.27499999999964,53,-0.7,0.0,-5.51,12.13478,0,0,0,0
278.77499999999964,53,-0.33,0.0,-4.77,9.137114,1,0,0,0
279.27499999999964,53,-0.39,0.0,-4.65,358.468,0,0,0,0
279.78700000000026,53,-0.22,0.0,-4.26,1.004791,0,0,0,0
280.28700000000026,53,-0.08,0.0,-3.17,1.701095,1,0,0,0
280.78700000000026,53,-0.06,0.0,-3.06,0.01563343,0,0,0,1
281.3000000000002,53,0.29,0.0,-2.29,1.43948,1,0,0,1
281.8000000000002,53,0.42,0.0,-1.72,2.962973,1,0,0,0
282.3119999999999,53,0.35,0.0,-1.77,1.439438,1,0,1,1
282.8249999999998,53,0.46,0.0,-0.96,4.279249,0,1,1,1
283.33699999999953,53,0.59,0.0,-0.41,4.5183,1,0,0,1
283.84900000000016,53,0.6,-0.03,-0.4,2.402075,0,0,1,1
284.34999999999945,53,0.83,-0.03,0.37,3.50019,0,0,0,0
284.8630000000003,53,0.94,-0.03,0.73,4.20936,0,0,0,0
285.3630000000003,53,1.0,-0.03,0.9,358.6876,0,0,0,0
285.875,53,1.35,-0.03,1.75,1.797369,0,0,0,0
286.375,53,1.73,0.01,26.73,348.9855,0,0,0,0
286.8879999999999,53,1.77,0.02,26.99,350.9302,0,0,0,0
287.3879999999999,53,1.77,0.02,26.99,349.695,0,0,0,0
287.8879999999999,53,1.77,0.02,26.99,347.1037,0,0,0,0
288.3890000000001,53,1.77,0.02,26.99,304.692,0,0,0,0
288.89999999999964,53,1.77,0.02,26.99,346.6619,0,0,0,0
289.41299999999956,53,-1.93,0.0,-9.84,347.8813,0,0,0,0
289.9259999999995,53,-1.93,0.0,-9.84,352.4936,0,0,0,0
290.4380000000001,53,14.05,0.0,-15.92,32.30422,0,0,0,0
290.9380000000001,53,6.41,0.0,-11.97,13.38317,0,0,0,0
291.451,53,-1.93,0.0,-9.84,357.8435,0,0,0,0
291.951,53,-1.91,-0.04,-9.29,1.943435,0,0,1,0
292.46299999999974,53,6.54,-0.04,-11.43,15.5976,0,0,0,0
292.96399999999994,53,6.54,-0.04,-11.43,6.939159,0,0,0,0
293.47499999999945,53,-1.91,-0.04,-9.29,323.9536,0,0,1,0
293.97499999999945,53,-1.91,-0.04,-9.29,341.1541,1,0,1,0
294.4880000000003,53,6.54,-0.04,-11.43,14.76086,0,0,0,0
295.0,53,-1.91,-0.04,-9.29,348.736,0,0,1,0
295.5,53,6.54,-0.04,-11.43,8.450509,0,0,0,0
296.0129999999999,53,6.54,-0.04,-11.43,345.2243,0,0,0,0
296.52499999999964,53,6.54,-0.04,-11.43,331.3011,0,0,0,0
297.03799999999956,53,6.79,-0.04,-10.93,328.8334,0,0,0,0
297.53799999999956,53,-1.78,-0.04,-8.74,324.3533,0,0,0,0
298.0500000000002,53,-1.78,-0.04,-8.74,14.43911,0,0,0,0
298.5500000000002,53,-1.81,-0.03,-8.31,19.7109,0,0,0,0
299.0630000000001,53,-1.7,-0.02,-7.89,13.16941,0,0,0,0
299.576,53,-1.54,-0.03,-7.51,12.38236,0,0,0,0
300.08799999999974,53,-1.16,-0.01,-6.68,12.79464,0,0,0,0
300.59999999999945,53,-0.86,-0.01,-5.85,11.83239,0,1,0,0
301.1120000000001,53,-0.72,-0.01,-5.33,11.77799,0,1,0,0
301.6120000000001,53,-0.68,-0.01,-4.85,12.7674,0,1,0,0
302.125,53,-0.44,-0.01,-3.93,11.75248,0,1,0,0
302.6369999999997,53,-0.26,-0.01,-3.12,12.45763,0,1,1,0
303.1379999999999,53,-0.16,-0.02,-2.78,12.25506,1,1,0,0
303.6379999999999,53,-0.01,-0.01,-2.11,8.817322,1,1,0,0
304.14999999999964,53,0.14,-0.02,-1.2,8.314797,0,1,1,0
304.64999999999964,53,0.19,-0.02,-0.6,8.420911,0,1,0,1
305.16200000000026,53,0.25,-0.03,-0.44,7.894725,0,1,1,0
305.66299999999956,53,0.39,-0.02,0.32,5.358956,0,0,0,0
306.16299999999956,53,0.58,-0.01,0.96,7.525901,0,0,0,0
306.6759999999995,53,0.59,-0.01,1.15,6.963928,0,0,0,0
307.1880000000001,53,0.71,0.0,1.76,6.423322,0,0,0,0
307.6880000000001,53,1.94,0.0,-9.81,5.520677,0,0,0,0
308.201,53,1.95,0.0,-9.81,0.1583997,0,0,0,0
308.701,53,1.95,0.0,-9.81,335.6491,0,0,0,0
309.21299999999974,53,1.95,0.0,-9.81,329.6414,0,0,0,0
309.72499999999945,53,1.95,0.0,-9.81,327.5617,0,0,0,0
310.22499999999945,53,1.95,0.0,-9.81,327.6755,0,0,0,0
310.72599999999966,53,1.95,0.0,-9.81,328.6946,0,0,0,0
311.22599999999966,53,1.86,-0.02,-9.15,346.329,0,0,0,0
311.7380000000003,53,1.82,-0.03,-8.86,347.3157,0,0,0,0
312.2389999999996,53,1.75,-0.01,-8.02,347.965,0,0,0,0
312.75,53,1.66,0.01,-7.12,350.1358,0,1,0,0
313.25,53,1.5,0.01,-6.4,348.3887,0,1,0,0
313.7629999999999,53,1.39,-0.01,-6.05,346.1489,0,1,0,0
314.27599999999984,53,1.29,0.0,-5.21,346.8914,1,0,0,0
314.77599999999984,53,1.29,0.0,-4.1,346.5118,0,0,0,0
315.28799999999956,53,1.17,0.0,-3.6,344.6302,0,0,0,0
315.8000000000002,53,1.17,-0.03,-3.53,343.7596,0,0,0,0
316.3000000000002,53,1.0,-0.01,-2.52,343.1215,0,0,0,0
316.8119999999999,53,0.83,-0.01,-1.55,344.8412,1,0,0,1
317.3130000000001,53,0.83,-0.02,-1.45,342.6896,0,0,0,1
317.8130000000001,53,0.8,-0.01,-0.68,342.6206,0,1,0,0
318.326,53,0.89,0.0,-0.65,339.6478,1,0,0,0
318.83799999999974,53,-12.6,0.0,-0.66,322.6599,0,0,0,0
319.33799999999974,53,-12.63,0.0,-0.6,327.764,0,0,0,0
319.85099999999966,53,-12.56,0.02,-0.62,306.7118,0,0,0,0
320.3630000000003,53,-12.58,0.02,-0.6,15.48112,0,0,0,0
320.875,53,2.9,0.0,-9.57,8.52962,0,0,0,0
321.375,53,2.9,0.0,-9.57,346.3006,0,0,0,0
321.8760000000002,53,2.82,-0.05,-9.07,341.1936,0,0,0,0
322.3879999999999,53,2.52,-0.05,-8.11,338.6709,1,0,0,0
322.8890000000001,53,2.33,-0.05,-7.67,338.4232,0,0,0,0
323.40099999999984,53,2.25,-0.04,-7.17,338.1303,0,0,0,0
323.90099999999984,53,1.92,-0.04,-6.2,337.0083,0,0,0,0
324.41299999999956,53,1.69,-0.03,-5.34,337.3057,0,0,0,0
324.9259999999995,53,1.51,-0.04,-5.04,335.8357,0,0,0,0
325.4259999999995,53,1.41,-0.03,-4.48,336.1272,0,0,0,0
325.9259999999995,53,1.23,-0.03,-3.53,337.6355,0,0,0,0
326.4259999999995,53,1.0,-0.03,-2.88,336.2775,0,0,0,0
326.9380000000001,53,0.92,-0.04,-2.59,337.6763,0,0,0,0
